Seconds	O2	CO2	BP	WVP	FlowRate	Temperature	Marker
273	-4.66E-02	0.1235141	98.51213	2.473944	126.3613	25.38086	-1
274	-4.12E-02	0.1261706	98.47838	2.485194	126.4301	25.37929	-1
275	-5.37E-02	0.1316397	98.41838	2.493944	126.4113	25.37148	-1
276	-6.00E-02	0.1339837	98.47462	2.502382	126.4051	25.35898	-1
277	-6.24E-02	0.1357027	98.41463	2.51082	126.4176	25.36211	-1
278	-6.24E-02	0.1371092	98.42587	2.518007	126.4113	25.35898	-1
279	-6.32E-02	0.1388282	98.39963	2.525195	126.3363	25.35898	-1
280	-6.72E-02	0.1394535	98.45213	2.53207	126.3051	25.35586	-1
281	-6.48E-02	0.1405475	98.45588	2.537383	126.2113	25.35742	-1
282	-5.63E-02	0.1414852	98.44087	2.541758	126.1676	25.36054	-1
283	-6.26E-02	0.1428917	98.45213	2.546758	126.1613	25.35273	-1
284	-0.0664943	0.1427357	98.50838	2.55207	126.1238	25.34961	-1
285	-7.04E-02	0.1417984	98.50088	2.556758	126.0738	25.34492	-1
286	-8.45E-02	0.1417987	98.44087	2.561133	126.0738	25.34804	-1
287	-7.05E-02	0.1416426	98.46713	2.564883	126.1301	25.35117	-1
288	-8.77E-02	0.1392991	98.42213	2.568321	126.2176	25.34492	-1
289	-0.0830527	0.1386743	98.47838	2.571758	126.2676	25.34179	-1
290	-8.62E-02	0.1375808	98.42587	2.574571	126.3113	25.33242	-1
291	-7.84E-02	0.1366435	98.41838	2.577696	126.3051	25.32617	-1
292	-7.77E-02	0.1352375	98.46713	2.581133	126.3551	25.32773	-1
293	-0.0792681	0.1344564	98.45963	2.583633	126.3551	25.32929	-1
294	-8.09E-02	0.1336754	98.45213	2.586133	126.3176	25.32773	-1
295	-6.60E-02	0.1328944	98.50088	2.589571	126.3176	25.33398	-1
296	-7.23E-02	0.1327383	98.45213	2.592071	126.2988	25.33242	-1
297	-8.72E-02	0.1321136	98.50838	2.594883	126.3613	25.32461	-1
298	-7.16E-02	0.1308638	98.44463	2.597071	126.3613	25.33242	-1
299	-7.79E-02	0.1294577	98.42587	2.598634	126.3676	25.32461	-1
300	-8.81E-02	0.1285205	98.47089	2.601134	126.3238	25.32617	-1
301	-0.0896655	0.1277394	98.43338	2.603321	126.2676	25.32461	-1
302	-8.19E-02	0.1253959	98.42963	2.604884	126.2113	25.32617	-1
303	-7.57E-02	0.1246148	98.41838	2.605821	126.1738	25.33086	-1
304	-7.41E-02	0.1236776	98.44463	2.608634	126.105	25.31992	-1
305	-7.34E-02	0.1222715	98.51588	2.609571	126.0363	25.31367	-1
306	-5.93E-02	0.1207092	98.45213	2.611759	126.0676	25.31836	-1
307	-5.94E-02	0.1205532	98.51964	2.614259	126.1238	25.32148	-1
308	-7.35E-02	0.1200847	98.48587	2.614571	126.2113	25.33086	-1
309	-6.41E-02	0.1194599	98.49338	2.614884	126.2676	25.32461	-1
310	-7.35E-02	0.1188351	98.41838	2.617696	126.3051	25.31523	-1
311	-6.50E-02	0.1164916	98.47462	2.618946	126.3363	25.30898	-1
312	-6.89E-02	0.116023	98.43338	2.621446	126.3738	25.31054	-1
313	-0.075185	0.1153983	98.43338	2.621134	126.3676	25.32617	-1
314	-5.02E-02	0.113211	98.43338	2.621759	126.4113	25.32304	-1
315	-6.82E-02	0.1119612	98.42587	2.623634	126.4051	25.31523	-1
316	-4.87E-02	0.1111801	98.47462	2.625509	126.4613	25.31211	-1
317	-6.59E-02	0.1103991	98.45588	2.624884	126.4613	25.31054	-1
318	-5.03E-02	0.1094618	98.45963	2.628321	126.4551	25.31367	-1
319	-0.048018	0.1085246	98.50838	2.628947	126.4613	25.32304	-1
