Seconds	O2	CO2	BP	WVP	FlowRate	Temp	Marker
4762	0.0057621	-1.47E-03	98.15211	7.61E-02	145.0803	25.36679	-1
4763	1.86E-03	9.17E-05	98.07713	7.30E-02	145.2803	25.36992	-1
4764	6.54E-03	2.75E-03	98.09587	7.55E-02	145.3116	25.36679	-1
4765	-9.08E-03	2.12E-03	98.07337	7.48E-02	145.1428	25.38086	-1
4766	6.54E-03	2.75E-03	98.11087	7.42E-02	145.1553	25.36054	-1
4767	1.07E-03	2.44E-03	98.04338	7.27E-02	145.1803	25.36836	-1
4768	-4.39E-03	2.75E-03	98.09212	7.33E-02	145.0678	25.37148	-1
4769	-8.30E-03	8.73E-04	98.03963	7.30E-02	144.7553	25.37304	-1
4770	4.98E-03	-1.00E-03	98.09587	7.27E-02	144.8428	25.37617	-1
4771	-1.27E-03	-6.51E-05	98.04338	0.072345	144.8928	25.36992	-1
4772	4.98E-03	3.22E-03	98.06587	7.39E-02	144.8053	25.37461	-1
4773	1.04E-02	8.72E-04	98.14087	7.30E-02	144.7366	25.37929	-1
4774	4.20E-03	-2.21E-04	98.11087	7.33E-02	144.9053	25.38242	-1
4775	-5.18E-03	5.60E-04	98.08463	0.0720325	145.0991	25.37148	-1
4776	-2.84E-03	-2.57E-03	98.10712	7.30E-02	145.0678	25.36523	-1
4777	5.76E-03	7.16E-04	98.06962	0.072345	145.0366	25.36679	-1
4778	-7.52E-03	1.34E-03	98.05836	7.27E-02	145.2616	25.38086	-1
4779	-1.06E-02	-2.25E-03	98.10338	7.36E-02	145.2616	25.36992	-1
4780	4.20E-03	9.07E-05	98.08463	7.27E-02	145.0366	25.36367	-1
4781	-9.08E-03	-1.16E-03	98.13713	7.30E-02	145.1866	25.37148	-1
4782	-5.18E-03	-2.10E-03	98.06587	7.27E-02	145.3241	25.38242	-1
4783	-5.96E-03	1.65E-03	98.05463	0.07172	145.1616	25.36211	-1
4784	-4.40E-03	1.81E-03	98.09587	7.42E-02	145.1241	25.37617	-1
4785	-7.52E-03	2.75E-03	98.07713	7.14E-02	145.2616	25.37929	-1
4786	2.63E-03	2.28E-03	98.09587	7.33E-02	145.3178	25.36992	-1
4787	4.20E-03	1.34E-03	98.10338	7.30E-02	145.0053	25.37148	-1
4788	-6.74E-03	9.02E-05	98.06962	7.52E-02	144.9491	25.37461	-1
4789	5.76E-03	1.18E-03	98.11462	7.39E-02	145.0116	25.37461	-1
4790	1.07E-03	0.0024339	98.09212	7.33E-02	144.8616	25.38398	-1
4791	-1.27E-03	1.03E-03	98.11462	7.14E-02	144.7741	25.37773	-1
4792	2.90E-04	1.34E-03	98.09587	6.98E-02	144.8553	25.37617	-1
4793	2.63E-03	1.34E-03	98.06587	0.072345	144.9928	25.38242	-1
4794	9.66E-03	-6.64E-05	98.05463	7.36E-02	144.8866	25.37929	-1
4795	-1.28E-03	1.81E-03	98.09212	7.27E-02	144.8991	25.37773	-1
4796	-3.62E-03	7.15E-04	98.05087	7.33E-02	145.1491	25.36992	-1
4797	6.54E-03	1.03E-03	98.03587	7.27E-02	145.2054	25.36523	-1
4798	-2.06E-03	-6.66E-05	98.03587	7.30E-02	145.1303	25.36054	-1
4799	-2.84E-03	8.71E-04	98.08087	7.36E-02	145.1428	25.37773	-1
4800	-2.84E-03	-3.35E-03	98.05087	7.42E-02	145.3178	25.37148	-1
4801	2.63E-03	2.28E-03	98.08463	0.072345	145.2616	25.36992	-1
4802	7.32E-03	8.94E-05	98.08838	0.0720325	145.1303	25.37461	-1
4803	-7.53E-03	2.43E-03	98.10712	7.02E-02	145.2178	25.37929	-1
4804	-8.31E-03	1.18E-03	98.12588	0.07172	145.3178	25.37148	-1
4805	-3.62E-03	2.12E-03	98.06962	7.11E-02	145.1366	25.36992	-1
4806	-2.06E-03	-2.23E-04	98.05463	7.08E-02	145.0741	25.38554	-1
4807	7.32E-03	4.02E-04	98.08838	7.05E-02	145.0303	25.38242	-1
4808	2.86E-04	2.75E-03	98.08838	0.072345	145.0241	25.38398	-1
4809	4.19E-03	2.28E-03	98.02837	0.072345	144.7866	25.37773	-1
4810	2.63E-03	-1.32E-03	98.13338	0.0720325	144.6553	25.37617	-1
4811	8.10E-03	1.03E-03	98.07337	7.11E-02	144.7866	25.37617	-1
4812	-5.97E-03	-8.49E-04	98.12962	7.36E-02	144.8553	25.37461	-1
4813	4.19E-03	1.65E-03	98.09962	7.08E-02	144.7178	25.36992	-1
4814	-2.84E-03	-4.60E-03	98.10712	7.05E-02	144.8553	25.37461	-1
4815	-9.87E-03	5.57E-04	98.13713	6.98E-02	145.1366	25.37304	-1
4816	-1.30E-02	7.14E-04	98.04712	6.98E-02	145.1428	25.37773	-1
4817	-1.28E-03	-3.97E-03	98.09962	7.14E-02	145.0241	25.37461	-1
4818	-2.84E-03	-1.94E-03	98.08463	7.11E-02	145.1116	25.37617	-1
4819	-1.07E-02	2.45E-04	98.11462	7.27E-02	145.2741	25.38086	-1
4820	8.88E-03	1.03E-03	98.05087	0.07172	145.1366	25.37617	-1
4821	2.84E-04	-3.66E-03	98.08838	7.27E-02	145.0178	25.37148	-1
4822	5.75E-03	-2.88E-03	98.09587	0.07172	145.1616	25.37617	-1
4823	8.88E-03	1.34E-03	98.09212	7.11E-02	145.2116	25.37617	-1
4824	-2.84E-03	8.69E-04	98.10338	7.02E-02	145.1116	25.37929	-1
4825	-4.40E-03	1.03E-03	98.06587	7.27E-02	145.0491	25.39023	-1
4826	1.06E-03	-6.82E-05	98.09962	7.33E-02	145.2303	25.37617	-1
4827	-5.97E-03	2.59E-03	98.10712	6.98E-02	145.1053	25.37773	-1
4828	-6.75E-03	5.57E-04	98.05463	7.08E-02	144.8178	25.38086	-1
4829	8.88E-03	7.13E-04	98.10712	7.05E-02	144.7803	25.38242	-1
4830	4.19E-03	-6.84E-05	98.04712	7.11E-02	144.9241	25.37304	-1
4831	1.84E-03	1.18E-03	98.02837	7.11E-02	144.8366	25.37617	-1
4832	-5.00E-04	-1.94E-03	98.13338	7.08E-02	144.6428	25.37773	-1
4833	3.41E-03	1.49E-03	97.98338	0.07172	144.8116	25.37773	-1
4834	7.31E-03	1.96E-03	98.09212	7.05E-02	145.0803	25.37929	-1
4835	-7.53E-03	-3.51E-03	98.09962	7.11E-02	145.0116	25.37617	-1
4836	3.41E-03	1.65E-03	98.10338	7.08E-02	145.0741	25.37617	-1
4837	8.09E-03	-3.82E-03	98.09962	7.11E-02	145.2991	25.37929	-1
4838	-3.63E-03	-2.10E-03	98.08838	7.11E-02	145.1991	25.38086	-1
4839	8.09E-03	1.18E-03	98.07713	7.08E-02	145.0491	25.37617	-1
4840	-3.63E-03	-3.66E-03	98.12212	7.05E-02	145.1116	25.37929	-1
4841	-5.19E-03	-1.94E-03	98.00212	6.98E-02	145.2241	25.37304	-1
4842	-7.53E-03	-2.26E-03	98.08463	6.98E-02	145.1616	25.37304	-1
4843	-1.28E-03	-3.51E-03	98.11462	7.02E-02	145.0866	25.37773	-1
4844	-5.19E-03	-2.25E-04	98.10338	7.02E-02	145.1928	25.36836	-1
4845	-5.02E-04	1.81E-03	98.11837	7.11E-02	145.2054	25.36992	-1
4846	1.84E-03	1.34E-03	98.06212	7.02E-02	145.0428	25.37461	-1
4847	8.09E-03	1.34E-03	98.09962	7.05E-02	144.9866	25.36836	-1
4848	-1.29E-03	8.68E-04	98.02837	7.02E-02	145.1053	25.38086	-1
4849	-1.29E-03	2.74E-03	98.09587	7.11E-02	144.8553	25.38242	-1
4850	8.87E-03	1.65E-03	98.05463	6.86E-02	144.7491	25.37773	-1
4851	-5.19E-03	1.02E-03	98.08463	7.02E-02	144.8616	25.38554	-1
4852	-8.32E-03	-2.26E-03	98.05087	6.92E-02	144.8741	25.38242	-1
4853	4.18E-03	1.65E-03	98.09962	7.14E-02	144.6428	25.38554	-1
4854	-6.75E-03	-5.38E-04	98.03587	7.05E-02	144.8491	25.37148	-1
4855	-2.85E-03	2.43E-03	98.08838	7.11E-02	145.0866	25.37617	-1
4856	4.18E-03	1.81E-03	98.08463	6.98E-02	144.9616	25.36523	-1
4857	-1.28E-03	-5.23E-03	98.07337	7.02E-02	144.8491	25.37148	-1
4858	-2.85E-03	-5.39E-04	98.11837	7.02E-02	145.1303	25.35898	-1
4859	1.84E-03	1.81E-03	98.06587	6.95E-02	145.0991	25.36992	-1
4860	4.18E-03	-3.51E-03	98.07337	7.14E-02	144.9491	25.37304	-1
4861	7.31E-03	-2.57E-03	98.12588	6.77E-02	145.1178	25.35898	-1
4862	-1.77E-02	2.12E-03	98.09587	6.80E-02	145.2303	25.37617	-1
4863	1.84E-03	-1.79E-03	98.11837	6.95E-02	145.0616	25.38554	-1
4864	0.0104351	-7.03E-05	97.99837	6.98E-02	145.0053	25.37304	-1
4865	-5.97E-03	2.59E-03	98.07337	6.95E-02	145.1491	25.37304	-1
4866	-3.63E-03	1.02E-03	98.02462	6.95E-02	145.1053	25.37773	-1
4867	-1.07E-02	-2.26E-03	98.12212	7.02E-02	144.8741	25.37304	-1
4868	0.0112133	1.49E-03	98.04712	6.86E-02	144.8741	25.37773	-1
4869	7.31E-03	1.18E-03	98.14462	7.14E-02	144.8678	25.37461	-1
4870	-5.19E-03	7.11E-04	98.08463	6.98E-02	144.6741	25.37461	-1
4871	2.62E-03	-6.96E-04	98.09587	6.77E-02	144.6491	25.36679	-1
4872	1.06E-03	1.18E-03	98.03963	6.86E-02	144.8303	25.36679	-1
4873	8.87E-03	7.10E-04	98.08838	6.89E-02	144.6928	25.37773	-1
4874	-1.29E-03	-1.48E-03	98.12588	6.95E-02	144.7928	25.37617	-1
4875	-9.10E-03	2.59E-03	98.09212	6.83E-02	144.9866	25.36836	-1
4876	-1.54E-02	3.98E-04	98.03213	6.89E-02	145.1241	25.37617	-1
4877	7.31E-03	1.34E-03	98.08087	7.02E-02	144.9741	25.36992	-1
4878	-1.46E-02	8.66E-04	98.09212	6.73E-02	145.0928	25.37461	-1
4879	-4.41E-03	-4.29E-03	98.09587	6.92E-02	145.2116	25.38398	-1
4880	1.05E-03	2.90E-03	98.12212	6.95E-02	145.0428	25.36679	-1
4881	-7.54E-03	1.80E-03	98.03963	6.80E-02	144.8866	25.37148	-1
4882	4.96E-03	1.33E-03	98.03963	6.95E-02	145.0428	25.37461	-1
4883	2.75E-04	-1.48E-03	98.06212	7.02E-02	145.0053	25.36679	-1
4884	1.05E-03	-6.96E-04	98.10338	6.83E-02	144.8866	25.37148	-1
4885	-2.07E-03	2.41E-04	98.12212	6.83E-02	145.0678	25.37461	-1
4886	-7.54E-03	2.27E-03	98.09962	6.89E-02	145.0928	25.37461	-1
4887	1.05E-03	-1.95E-03	98.09587	6.86E-02	144.8491	25.37617	-1
4888	2.73E-04	2.58E-03	98.07713	6.89E-02	144.7741	25.38398	-1
4889	-9.88E-03	2.27E-03	98.06212	6.73E-02	144.8428	25.37304	-1
4890	4.96E-03	1.18E-03	98.02462	6.80E-02	144.6116	25.36992	-1
4891	-5.09E-04	2.58E-03	98.10338	6.86E-02	144.5116	25.37461	-1
4892	4.18E-03	1.96E-03	98.03963	6.77E-02	144.6678	25.37304	-1
4893	2.73E-04	-2.10E-03	98.03963	6.80E-02	144.5741	25.37461	-1
4894	2.71E-04	1.65E-03	98.09962	6.80E-02	144.6241	25.37148	-1
4895	-2.07E-03	1.65E-03	98.06587	6.92E-02	144.9366	25.37617	-1
4896	1.05E-03	-2.57E-03	98.09212	6.98E-02	145.0491	25.38086	-1
4897	-1.46E-02	-7.21E-05	98.05087	6.86E-02	144.9303	25.37929	-1
4898	-1.61E-02	1.65E-03	98.02087	6.70E-02	145.0053	25.37929	-1
4899	-9.10E-03	2.12E-03	98.09587	6.67E-02	145.1241	25.38242	-1
4900	-3.64E-03	8.65E-04	98.03963	6.73E-02	144.9928	25.38242	-1
4901	-8.32E-03	1.02E-03	98.06962	6.77E-02	144.9803	25.37617	-1
4902	-2.85E-03	1.49E-03	98.05836	6.92E-02	145.1491	25.36367	-1
4903	1.05E-03	-2.73E-03	98.06587	7.05E-02	145.0928	25.37617	-1
4904	1.83E-03	-0.0027288	98.11462	7.02E-02	144.8991	25.37929	-1
4905	1.05E-03	1.80E-03	97.98712	6.70E-02	145.0303	25.36679	-1
4906	-1.29E-03	1.02E-03	98.09587	6.77E-02	145.1616	25.36523	-1
4907	-2.07E-03	1.33E-03	98.12588	6.86E-02	144.9116	25.37148	-1
4908	-5.11E-04	1.65E-03	98.07713	6.86E-02	144.7366	25.36367	-1
4909	-1.29E-03	-7.28E-05	98.14087	6.64E-02	144.8178	25.36523	-1
4910	-1.69E-02	1.80E-03	98.06962	6.61E-02	144.7866	25.37617	-1
4911	-2.16E-02	-5.42E-04	98.12962	6.77E-02	144.6178	25.37148	-1
4912	4.18E-03	1.80E-03	98.09212	6.67E-02	144.6553	25.36992	-1
4913	-1.54E-02	1.96E-03	98.06962	6.70E-02	144.7928	25.38086	-1
4914	-1.15E-02	1.96E-03	98.06212	6.77E-02	144.7053	25.36367	-1
4915	-3.64E-03	1.80E-03	98.12212	6.92E-02	144.8741	25.36523	-1
4916	-1.30E-03	7.08E-04	98.03213	6.77E-02	145.1178	25.36679	-1
4917	1.05E-03	1.18E-03	98.10338	6.77E-02	145.1116	25.36679	-1
4918	4.96E-03	1.65E-03	98.05836	6.89E-02	145.0053	25.36679	-1
4919	-3.64E-03	-2.26E-03	98.11087	6.83E-02	145.0991	25.37148	50
4920	1.83E-03	-1.32E-03	98.10712	6.77E-02	145.2678	25.36679	-1
4921	-5.20E-03	-3.67E-03	98.11087	6.70E-02	185.0997	25.37773	-1
4922	-1.54E-02	2.90E-03	98.08838	6.83E-02	199.6624	25.38086	-1
4923	-2.08E-03	1.80E-03	98.08838	6.73E-02	199.6562	25.39023	-1
4924	-1.38E-02	1.49E-03	98.07337	6.92E-02	199.6624	25.39648	-1
4925	1.05E-03	1.65E-03	98.03213	6.83E-02	199.6374	25.38086	-1
4926	2.67E-04	1.18E-03	98.08838	6.92E-02	199.6249	25.38398	-1
4927	2.67E-04	-1.48E-03	98.07337	6.92E-02	199.6749	25.39648	-1
4928	-9.89E-03	-7.38E-05	98.15962	7.08E-02	199.6062	25.39492	-1
4929	2.67E-04	2.11E-03	98.04338	0.07172	199.6437	25.39179	-1
4930	-5.98E-03	-3.20E-03	98.12212	0.1067205	199.6624	25.38086	-1
4931	-1.46E-02	-1.01E-03	98.13713	0.2282849	199.6437	25.39336	-1
4932	-2.86E-03	-2.73E-03	98.11462	0.3923499	199.6499	25.38711	-1
4933	-1.15E-02	-3.36E-03	98.10712	0.5589149	199.6249	25.39804	-1
4934	-8.33E-03	-3.36E-03	98.08838	0.7064172	199.6187	25.38398	-1
4935	-7.55E-03	-1.95E-03	98.05463	0.8304816	199.6249	25.37461	-1
4936	-2.86E-03	1.02E-03	98.05463	0.927358	199.6374	25.37304	-1
4937	2.67E-04	-2.89E-03	98.08838	1.006109	199.6187	25.35898	-1
4938	-9.11E-03	-2.42E-03	98.08087	1.068298	199.6499	25.36211	-1
4939	-9.89E-03	2.58E-03	98.10338	1.115798	199.6687	25.34648	-1
4940	-7.55E-03	5.51E-04	98.05463	1.152049	199.6312	25.34961	-1
4941	2.65E-04	2.27E-03	98.09962	1.182987	199.6437	25.34336	-1
4942	-5.99E-03	-3.87E-04	98.09962	1.209237	199.6312	25.34492	-1
4943	1.05E-03	-2.11E-03	98.08463	1.227988	199.6374	25.34179	-1
4944	-5.99E-03	1.49E-03	98.08838	1.2458	199.6749	25.32773	-1
4945	-0.016922	-8.56E-04	98.14087	1.266738	199.6374	25.31992	-1
4946	-5.99E-03	1.96E-03	98.02087	1.287676	199.6937	25.32617	-1
4947	-2.86E-03	1.80E-03	98.08838	1.314864	199.6749	25.31523	-1
4948	-5.20E-03	7.06E-04	98.09212	1.347989	199.6687	25.31679	-1
4949	-4.42E-03	-7.50E-05	98.05087	1.385803	199.6437	25.30273	-1
4950	-9.11E-03	-2.26E-03	98.12962	1.423616	199.6062	25.29961	-1
4951	-9.11E-03	1.96E-03	98.04338	1.465179	199.6687	25.30117	-1
4952	2.63E-04	-3.67E-03	98.06962	1.506117	199.6437	25.29961	-1
4953	-8.33E-03	-3.51E-03	98.09587	1.55018	199.6374	25.28867	-1
4954	-1.15E-02	8.62E-04	98.06212	1.589556	199.6249	25.27929	-1
4955	-3.64E-03	-3.51E-03	98.11837	1.628306	199.6062	25.27929	-1
4956	3.39E-03	2.58E-03	98.11087	1.666119	199.6499	25.27617	-1
4957	-8.33E-03	2.37E-04	98.09962	1.702995	199.6312	25.2746	-1
4958	-3.64E-03	2.11E-03	98.09212	1.738308	199.6499	25.26523	-1
4959	-2.08E-02	-3.36E-03	98.08838	1.771746	199.6437	25.26523	-1
4960	-5.99E-03	1.33E-03	98.08463	1.803309	199.6687	25.26211	-1
4961	-1.15E-02	-8.57E-04	98.11837	1.834872	199.6499	25.25273	-1
4962	2.61E-04	-3.20E-03	98.07337	1.86331	199.6499	25.25117	-1
4963	-1.46E-02	8.05E-05	98.05836	1.894248	199.6187	25.25117	-1
4964	-1.30E-03	2.27E-03	98.03963	1.919248	199.6499	25.24023	-1
4965	3.39E-03	-1.79E-03	98.08087	1.946749	199.6687	25.24335	-1
